t_ms,raw,avg,var,maxminusmin,lastminusfirst,label
155080,75264,75132,87126,943,291, NO_EVENT
155105,79359,76890,2744153,4099,4095, NO_EVENT
155130,78499,77800,844390,2788,-860, NO_EVENT
155155,81902,80429,1585454,3403,3403, NO_EVENT
155180,86561,83157,651203,4185,4185, NO_EVENT
155205,211221,135225,163722556,124660,124660, TOUCHED
155230,209069,208544,1107059,3604,-2152, TOUCHED
155255,199539,209405,4082107,10365,-9530, TOUCHED
155280,90059,130417,22036102,109480,-109480, UNTOUCHED
155305,83452,86399,4599144,6607,-6607, NO_EVENT
155330,82650,83224,70995,816,-802, NO_EVENT
155355,82243,82565,104708,909,-407, NO_EVENT
155380,82267,82182,15387,321,-41, NO_EVENT
155405,81770,82022,66770,640,-497, NO_EVENT
155430,82251,82028,47522,593,481, NO_EVENT
155455,82354,82137,41741,586,540, NO_EVENT
155480,82810,82408,46072,577,456, NO_EVENT
155505,122014,85116,57202817,39204,39204, TOUCHED
155530,204652,171388,79024523,82638,82638, TOUCHED
155555,211206,210102,17530342,9170,6554, TOUCHED
155580,92627,170573,57883237,118579,-118579, UNTOUCHED
155605,82843,84875,3302362,5143,-5143, NO_EVENT
155630,81686,82332,86299,1157,-1157, NO_EVENT
155655,79944,80821,457718,1756,-1742, NO_EVENT
155680,79080,79311,702134,2344,-1622, NO_EVENT
155705,77658,78561,276415,1422,-1422, NO_EVENT
155730,77555,78645,645866,2369,-843, NO_EVENT
155755,77635,78146,1055914,2475,80, NO_EVENT
155780,79175,78393,731052,2405,-126, NO_EVENT
155805,77826,78440,314732,1417,-1349, NO_EVENT
155830,81289,79208,1360010,3099,3099, NO_EVENT
155855,84188,82517,709926,2899,2899, NO_EVENT
155880,186860,136275,110317328,104593,102672, TOUCHED
155905,199884,196603,65550538,17409,13024, TOUCHED
155930,208406,197384,63812463,18700,8522, TOUCHED
155955,202051,202599,6616883,7330,-6355, TOUCHED
155980,200201,195514,8339037,9586,-1850, TOUCHED
156005,93369,179026,116940377,106832,-106832, UNTOUCHED
156030,84824,88515,5725611,8545,-8545, NO_EVENT
156055,82831,83403,368747,1993,-1993, NO_EVENT
156080,81913,82361,59900,918,-918, NO_EVENT
156105,81330,81333,291047,1471,-382, NO_EVENT
156130,80337,80614,306899,1385,-993, NO_EVENT
156155,81745,81085,276572,1517,1408, NO_EVENT
156180,84563,82741,262208,2343,2278, NO_EVENT
156205,191621,120290,83737611,107058,107058, TOUCHED
156230,189322,185002,41112154,13788,-2299, TOUCHED
156255,180287,184005,12146976,9035,-9035, TOUCHED
156280,193642,193864,169823,861,-683, TOUCHED
156305,188845,193967,10372435,8153,-4797, TOUCHED
156330,85847,108111,64377714,102998,-102998, UNTOUCHED
156355,83440,83793,589933,3074,-2407, NO_EVENT
156380,82197,82755,96190,1243,-1243, NO_EVENT
156405,82385,82269,94720,1011,-310, NO_EVENT
156430,82140,82143,32680,505,-245, NO_EVENT
156455,81905,82104,15321,352,-235, NO_EVENT
156480,83298,82553,32503,920,840, NO_EVENT
156505,85928,83461,546837,2956,2630, NO_EVENT
156530,185745,131076,115582092,99817,99817, TOUCHED
156555,197410,195079,21037062,9605,7451, TOUCHED
156580,201556,201060,6822964,6034,4146, TOUCHED
156605,201094,201926,542339,1641,-462, TOUCHED
156630,104988,173413,12641289,97282,-96106, TOUCHED
156655,88843,92324,8429016,8577,-8577, UNTOUCHED
156680,84699,86635,2444371,4530,-4144, NO_EVENT
156705,83090,83286,35848,558,-543, NO_EVENT
156730,82829,83023,107555,781,-261, NO_EVENT
156755,82250,82402,28392,579,-579, NO_EVENT
156780,81349,81712,141699,932,-901, NO_EVENT
156805,80091,80043,430938,1768,-399, NO_EVENT
156830,79542,79324,405849,1827,-549, NO_EVENT
156855,78858,78863,371608,1874,950, NO_EVENT
156880,79007,79129,163850,1076,149, NO_EVENT
156905,78552,78600,102492,1016,-455, NO_EVENT
156930,78818,79252,640397,2298,266, NO_EVENT
156955,78785,79066,842384,2537,-33, NO_EVENT
156980,78391,78661,209934,1405,-394, NO_EVENT
157005,78371,78804,311368,1684,-20, NO_EVENT
157030,77529,77503,881531,3038,-842, NO_EVENT
157055,76190,76682,460198,2102,-643, NO_EVENT
157080,76655,76216,266950,1423,465, NO_EVENT
157105,78630,77887,765941,2299,1975, NO_EVENT
157130,82157,80543,1572820,3527,3527, NO_EVENT
157155,219385,110134,65008921,135800,135800, TOUCHED
157180,218613,218654,445610,1393,-772, TOUCHED
157205,95088,196225,51211556,124545,-123525, UNTOUCHED
157230,83178,87086,18326438,11955,-11910, NO_EVENT
157255,79069,81445,1465625,4109,-4109, NO_EVENT
157280,77496,78699,623540,2369,-1573, NO_EVENT
157305,76991,78034,809196,2347,-505, NO_EVENT
157330,76809,78139,1290091,2934,-182, NO_EVENT
157355,78372,78028,253819,1719,1563, NO_EVENT
157380,80189,79697,205346,1218,45, NO_EVENT
157405,82043,81151,457948,1854,1854, NO_EVENT
157430,82486,82226,16502,443,443, NO_EVENT
157455,83204,83259,23818,430,62, NO_EVENT
157480,138630,111779,150549560,52801,52801, TOUCHED
157505,219371,219143,149674,784,-155, TOUCHED
157530,171721,211200,125470411,47650,-47650, TOUCHED
157555,84720,96787,160264282,87001,-87001, UNTOUCHED
157580,82923,83443,370334,1797,-1797, NO_EVENT
157605,82165,82635,255916,1430,-1430, NO_EVENT
157630,80622,81724,204332,1615,-1543, NO_EVENT
157655,79202,80260,382470,1669,-1420, NO_EVENT
157680,79116,79611,105881,1082,-1082, NO_EVENT
157705,79547,79341,33912,466,431, NO_EVENT
157730,81102,80309,607414,2286,1555, NO_EVENT
157755,82160,81753,219722,1190,1058, NO_EVENT
157780,86099,84025,2300056,3939,3939, NO_EVENT
157805,219509,177424,1489203,87349,87349, TOUCHED
157830,219558,219077,174985,882,49, TOUCHED
157855,95796,171999,57385004,123762,-123762, UNTOUCHED
157880,82925,86263,11882281,12871,-12871, NO_EVENT
157905,80916,81806,633266,2268,-1964, NO_EVENT
157930,79291,79473,559970,2033,-1625, NO_EVENT
157955,75405,76498,1114399,3886,-3886, NO_EVENT
157980,74027,74637,331637,1427,-1378, NO_EVENT
158005,73789,73905,42269,635,-238, NO_EVENT
158030,73745,73806,2712,137,9, NO_EVENT
158055,73483,73707,9533,350,-290, NO_EVENT
158080,73669,73746,22739,514,186, NO_EVENT
158105,73604,73712,5014,226,-65, NO_EVENT
158130,73638,73619,15288,397,34, NO_EVENT
158155,73531,73647,29036,551,-107, NO_EVENT
158180,73556,73575,14831,399,25, NO_EVENT
158205,73416,73601,19845,360,-270, NO_EVENT
158230,73526,73587,10859,300,-22, NO_EVENT
158255,73656,73601,19273,372,130, NO_EVENT
158280,73590,73662,10210,315,-66, NO_EVENT
158305,73613,73601,11210,308,23, NO_EVENT
158330,73554,73635,3902,195,-59, NO_EVENT
158355,73507,73591,3167,174,-47, NO_EVENT
158380,73450,73637,19967,418,-160, NO_EVENT
158405,73628,73564,3963,184,21, NO_EVENT
158430,73547,73602,7386,254,-81, NO_EVENT
158455,73668,73622,25853,475,121, NO_EVENT
158480,73619,73617,7275,241,-49, NO_EVENT
158505,73570,73587,2174,138,-49, NO_EVENT
158530,73692,73574,6217,231,122, NO_EVENT
158555,73574,73661,28257,493,-69, NO_EVENT
158580,73648,73659,3268,162,-15, NO_EVENT
158605,73740,73728,26321,507,92, NO_EVENT
158630,73832,73761,8601,279,92, NO_EVENT
158655,73875,73786,17318,409,43, NO_EVENT
158680,74399,74014,59200,653,524, NO_EVENT
158705,79428,76268,1916867,4703,4298, NO_EVENT
158730,83177,81593,1509387,3749,3749, NO_EVENT
158755,217462,158226,123744257,134285,134285, TOUCHED
158780,215834,216488,356595,1628,-1628, TOUCHED
158805,216556,216852,153185,1399,722, TOUCHED
158830,83620,128996,93072380,133871,-133871, UNTOUCHED
158855,81775,82648,772760,2462,-1845, NO_EVENT
158880,80212,80685,618131,2104,-1719, NO_EVENT
158905,78336,79075,339666,1876,-1876, NO_EVENT
158930,79189,79554,485456,1991,-1558, NO_EVENT
158955,79797,79055,334610,1577,608, NO_EVENT
158980,77242,78600,559828,2555,-2555, NO_EVENT
159005,78228,78637,573979,2375,986, NO_EVENT
159030,81770,80204,1132463,3542,3542, NO_EVENT
159055,87881,83209,2348089,6111,6111, NO_EVENT
159080,215818,158229,52276119,127937,127937, TOUCHED
159105,215682,216364,377122,1320,-136, TOUCHED
159130,216697,216711,568723,1721,1015, TOUCHED
159155,93033,188378,115982553,124722,-123664, UNTOUCHED
159180,83068,86279,9043715,9965,-9965, NO_EVENT
159205,81923,82976,667589,2254,-1145, NO_EVENT
159230,79746,81264,511086,2398,-2398, NO_EVENT
159255,78530,79444,327511,1906,-1216, NO_EVENT
159280,78681,78858,1349725,3376,375, NO_EVENT
159305,79516,78671,380061,1979,835, NO_EVENT
159330,81341,79682,806700,2670,2459, NO_EVENT
159355,84047,82396,830850,2706,2706, NO_EVENT
159380,153711,131791,40427045,110913,69664, TOUCHED
159405,215903,191575,96936665,63336,62192, TOUCHED
159430,100134,156328,141530345,115769,-115769, TOUCHED
159455,86567,90374,7970310,8519,-8519, UNTOUCHED
159480,83820,84106,1178390,2935,-2255, NO_EVENT
159505,82183,82866,326701,1637,-1637, NO_EVENT
159530,81748,81994,120671,891,-435, NO_EVENT
159555,80756,81364,130409,992,-992, NO_EVENT
159580,81270,81254,318206,1573,-527, NO_EVENT
159605,81832,81698,127603,951,562, NO_EVENT
159630,83329,82681,156366,1497,1497, NO_EVENT
159655,112854,94730,13949752,29359,29193, TOUCHED
159680,216808,199972,71301445,103954,103954, TOUCHED
159705,217320,216360,791086,1871,512, TOUCHED
159730,215554,215751,217088,1766,-1766, TOUCHED
159755,137611,196985,53398616,79422,-77943, TOUCHED
159780,84053,91313,116862229,53558,-53558, UNTOUCHED
159805,82727,83401,181103,1282,-917, NO_EVENT
159830,81867,82319,54431,772,-772, NO_EVENT
159855,80926,81358,266244,1512,-941, NO_EVENT
159880,79770,80641,394379,1919,-1156, NO_EVENT
159905,80711,80293,234135,1420,941, NO_EVENT
159930,82120,81566,218583,1409,1409, NO_EVENT
159955,83529,82958,300307,1457,1409, NO_EVENT
159980,217381,148461,112485421,129334,129334, TOUCHED
160005,217140,217069,85574,609,-241, TOUCHED
160030,216044,216981,120561,1096,-1096, TOUCHED
160055,216041,216214,31798,359,-3, TOUCHED
160080,208567,214971,10406938,8361,-7474, TOUCHED
160105,90127,133506,111846798,118440,-118440, UNTOUCHED
160130,83542,85627,4718683,6585,-6585, NO_EVENT
160155,82323,83062,582597,1988,-1957, NO_EVENT
160180,81468,81863,89808,855,-855, NO_EVENT
160205,80102,80478,227919,1688,-1366, NO_EVENT
160230,78685,79299,346267,1336,-1135, NO_EVENT
160255,76536,77840,375367,2149,-2149, NO_EVENT
160280,74741,75775,367449,1889,-1174, NO_EVENT
160305,74021,74575,156319,1180,-720, NO_EVENT
160330,73749,73907,85917,875,-272, NO_EVENT
160355,73783,73756,9222,315,34, NO_EVENT
160380,73795,73793,655,75,12, NO_EVENT
160405,73613,73740,19173,424,-79, NO_EVENT
160430,73533,73615,2768,174,-79, NO_EVENT
160455,73380,73601,23442,505,-153, NO_EVENT
160480,73751,73603,28649,535,371, NO_EVENT
160505,73653,73657,21826,388,-98, NO_EVENT
160530,73558,73596,40127,646,-95, NO_EVENT
160555,73539,73615,18741,406,-19, NO_EVENT
160580,73557,73594,7871,276,-76, NO_EVENT
160605,73534,73631,7504,288,-84, NO_EVENT
160630,73425,73543,22809,435,-109, NO_EVENT
160655,73596,73656,10117,375,171, NO_EVENT
160680,73601,73616,7929,288,5, NO_EVENT
160705,73651,73623,10900,318,50, NO_EVENT
160730,73815,73693,5192,211,164, NO_EVENT
160755,73614,73648,17978,401,-20, NO_EVENT
160780,73510,73583,7530,261,-91, NO_EVENT
160805,73579,73612,8460,297,69, NO_EVENT
160830,73503,73607,10729,331,-76, NO_EVENT
160855,73663,73663,21884,465,160, NO_EVENT
160880,73679,73614,15536,397,16, NO_EVENT
160905,73531,73643,8644,270,-148, NO_EVENT
160930,73624,73615,5503,229,-43, NO_EVENT
160955,73384,73590,9505,337,-243, NO_EVENT
160980,73366,73630,34335,626,-18, NO_EVENT
161005,73410,73555,24583,424,44, NO_EVENT
161030,73503,73595,24746,466,93, NO_EVENT
161055,73601,73632,8001,305,98, NO_EVENT
161080,73435,73644,27111,507,-166, NO_EVENT
161105,73604,73623,6108,228,-142, NO_EVENT
161130,73560,73627,2993,163,-68, NO_EVENT
161155,73533,73644,15889,387,-27, NO_EVENT
161180,73714,73649,18832,374,181, NO_EVENT
161205,73544,73667,15564,391,-170, NO_EVENT
161230,73598,73643,9788,310,54, NO_EVENT
161255,73562,73631,22561,490,-36, NO_EVENT
161280,73608,73584,5548,225,22, NO_EVENT
161305,73413,73636,12041,349,-203, NO_EVENT
161330,73606,73596,13799,338,64, NO_EVENT
161355,73589,73614,18046,427,-17, NO_EVENT
161380,73616,73683,17162,355,27, NO_EVENT
161405,73595,73655,9295,309,-21, NO_EVENT
161430,73692,73609,13873,392,97, NO_EVENT
161455,73424,73609,28678,486,-268, NO_EVENT
161480,73581,73626,3145,168,-8, NO_EVENT
161505,73599,73603,6111,217,-46, NO_EVENT
161530,73437,73640,33874,548,-162, NO_EVENT
161555,73702,73647,18477,491,265, NO_EVENT
161580,73608,73646,5701,236,-94, NO_EVENT
161605,73578,73637,4075,196,-30, NO_EVENT
161630,73464,73612,17618,437,-114, NO_EVENT
161655,73535,73630,7819,284,-57, NO_EVENT
161680,73423,73574,11905,329,-234, NO_EVENT
161705,73645,73665,15943,493,222, NO_EVENT
161730,73530,73597,4973,219,-115, NO_EVENT
161755,73443,73681,22425,512,-87, NO_EVENT
161780,73605,73592,18927,371,162, NO_EVENT
161805,73526,73580,1737,106,-79, NO_EVENT
161830,73625,73667,16669,395,-3, NO_EVENT
161855,73659,73655,16664,391,53, NO_EVENT
161880,73537,73633,15473,364,-122, NO_EVENT
161905,73571,73598,32837,610,34, NO_EVENT
161930,73598,73662,17474,352,27, NO_EVENT
161955,73617,73620,12075,365,19, NO_EVENT
161980,73490,73664,21334,444,-127, NO_EVENT
162005,73516,73639,4320,217,-99, NO_EVENT
162030,73664,73654,3243,177,100, NO_EVENT
162055,73715,73642,14650,344,51, NO_EVENT
162080,73778,73651,10765,265,63, NO_EVENT
162105,73580,73659,16633,403,-198, NO_EVENT
162130,73747,73653,14979,384,167, NO_EVENT
162155,73519,73664,20487,399,-228, NO_EVENT
162180,73679,73622,8738,305,16, NO_EVENT
162205,73649,73658,5413,243,20, NO_EVENT
162230,73641,73633,10451,356,-8, NO_EVENT
162255,73616,73614,12634,329,-25, NO_EVENT
162280,73648,73671,13098,352,32, NO_EVENT
162305,73588,73625,26058,548,-60, NO_EVENT
162330,73645,73668,3204,180,57, NO_EVENT
162355,73482,73655,14523,390,-136, NO_EVENT
162380,73530,73634,7837,253,13, NO_EVENT
162405,73493,73657,18186,411,-37, NO_EVENT
162430,73550,73566,29176,551,57, NO_EVENT
162455,73650,73637,15847,386,100, NO_EVENT
162480,73611,73678,17272,388,-39, NO_EVENT
162505,73542,73644,17311,362,-69, NO_EVENT
162530,73658,73666,3855,170,76, NO_EVENT
162555,73649,73669,7980,262,34, NO_EVENT
162580,73510,73668,20538,432,-139, NO_EVENT
162605,73548,73639,12069,352,38, NO_EVENT
162630,73571,73669,14079,382,23, NO_EVENT
162655,73617,73682,19087,414,46, NO_EVENT
162680,73495,73643,12578,332,-122, NO_EVENT
162705,73420,73616,25929,530,-208, NO_EVENT
162730,73651,73628,4081,195,58, NO_EVENT
162755,73626,73588,19628,464,-25, NO_EVENT
162780,73453,73650,11319,339,-173, NO_EVENT
162805,73564,73640,20723,482,111, NO_EVENT
162830,73595,73623,8550,289,31, NO_EVENT
162855,73587,73633,6809,220,-8, NO_EVENT
162880,73610,73621,5572,235,-47, NO_EVENT
162905,73612,73623,4294,176,18, NO_EVENT
162930,73485,73601,13675,362,-127, NO_EVENT
162955,73587,73667,21925,445,102, NO_EVENT
162980,73705,73583,15535,364,118, NO_EVENT
163005,73600,73623,6284,227,-105, NO_EVENT
163030,73539,73646,20234,426,-61, NO_EVENT
163055,73470,73650,23301,505,-132, NO_EVENT
163080,73523,73603,38556,616,-54, NO_EVENT
163105,73589,73638,4899,216,-48, NO_EVENT
163130,73495,73647,12230,341,-94, NO_EVENT
163155,73680,73651,16861,435,185, NO_EVENT
163180,73530,73615,12449,332,-150, NO_EVENT
163205,73707,73678,21027,465,177, NO_EVENT
163230,73545,73650,7212,259,-162, NO_EVENT
163255,73575,73610,1714,119,-74, NO_EVENT
163280,73488,73576,6757,238,-109, NO_EVENT
163305,73572,73672,16283,424,84, NO_EVENT
163330,73641,73633,12783,357,69, NO_EVENT
163355,73608,73673,21929,437,-33, NO_EVENT
163380,73700,73657,10405,316,92, NO_EVENT
163405,73452,73677,16143,425,-248, NO_EVENT
163430,73720,73710,13605,337,16, NO_EVENT
163455,73603,73630,1130,100,-40, NO_EVENT
163480,73547,73632,16286,336,-56, NO_EVENT
163505,73536,73599,13202,366,-11, NO_EVENT
163530,73639,73650,11621,320,103, NO_EVENT
163555,73575,73618,12180,366,-64, NO_EVENT
163580,73629,73632,8213,275,54, NO_EVENT
163605,73499,73628,10544,318,-68, NO_EVENT
163630,73491,73570,7250,222,-177, NO_EVENT
163655,73462,73640,11474,373,-29, NO_EVENT
163680,73656,73623,15526,412,194, NO_EVENT
163705,73547,73677,14975,379,-109, NO_EVENT
163730,73670,73599,10515,321,123, NO_EVENT
163755,73661,73650,24101,526,-9, NO_EVENT
163780,73538,73595,7373,239,-143, NO_EVENT
163805,73815,73649,14863,336,205, NO_EVENT
163830,73500,73612,15897,370,-315, NO_EVENT
163855,73543,73621,17399,421,43, NO_EVENT
163880,73672,73667,19250,398,129, NO_EVENT
163905,73634,73648,13624,349,-38, NO_EVENT
163930,73514,73664,13399,387,-120, NO_EVENT
163955,73575,73623,12439,370,-122, NO_EVENT
163980,73488,73619,18470,423,-101, NO_EVENT
164005,73468,73624,17481,436,-20, NO_EVENT
164030,73405,73592,28772,506,-63, NO_EVENT
164055,73567,73593,18217,408,162, NO_EVENT
164080,73591,73655,6820,223,24, NO_EVENT
164105,73578,73626,15075,373,-13, NO_EVENT
164130,73548,73666,17447,402,-75, NO_EVENT
164155,73586,73633,31906,622,-63, NO_EVENT
164180,73643,73644,8150,313,57, NO_EVENT
164205,73711,73633,12094,349,68, NO_EVENT
164230,73541,73700,7683,313,-170, NO_EVENT
164255,73509,73613,21234,484,-32, NO_EVENT
164280,73511,73610,17213,344,2, NO_EVENT
164305,73461,73637,16609,439,-149, NO_EVENT
164330,73495,73634,9531,305,-220, NO_EVENT
164355,73481,73643,11138,352,-14, NO_EVENT
164380,73493,73585,25794,476,12, NO_EVENT
164405,73560,73628,22210,457,67, NO_EVENT
164430,73695,73627,10990,330,135, NO_EVENT
164455,73608,73678,19158,374,-87, NO_EVENT
164480,73383,73570,16519,359,-149, NO_EVENT
164505,73503,73606,6811,247,-120, NO_EVENT
164530,73401,73592,13809,388,-102, NO_EVENT
164555,73592,73615,35636,612,191, NO_EVENT
164580,73526,73655,23080,482,-66, NO_EVENT
164605,73390,73597,18987,487,-136, NO_EVENT
164630,73591,73628,40998,661,201, NO_EVENT
164655,73600,73644,7793,282,1, NO_EVENT
164680,73592,73657,4803,159,7, NO_EVENT
164705,73531,73587,13460,377,-61, NO_EVENT
164730,73557,73653,14186,355,26, NO_EVENT
164755,73487,73585,18685,454,-70, NO_EVENT
164780,73436,73643,36191,517,-51, NO_EVENT
164805,73563,73608,10084,330,127, NO_EVENT
164830,73639,73648,7210,249,76, NO_EVENT
164855,73546,73647,21713,427,-35, NO_EVENT
164880,73585,73621,3896,186,-30, NO_EVENT
164905,73572,73650,16685,388,-13, NO_EVENT
164930,73769,73644,22049,497,197, NO_EVENT
164955,73396,73660,10332,391,-373, NO_EVENT
164980,73601,73582,17318,398,205, NO_EVENT
165005,73629,73654,8475,283,28, NO_EVENT
165030,73459,73647,55627,653,-92, NO_EVENT
165055,73514,73572,10184,279,-80, NO_EVENT
165080,73531,73606,7719,271,17, NO_EVENT
165105,73593,73652,12964,358,62, NO_EVENT
165130,73453,73667,22760,495,-140, NO_EVENT
165155,73499,73617,16761,373,46, NO_EVENT
165180,73640,73626,13191,352,141, NO_EVENT
165205,73563,73641,22665,481,-63, NO_EVENT
165230,73588,73637,1513,114,-60, NO_EVENT
165255,73489,73583,15998,415,-99, NO_EVENT
165280,73397,73574,10113,352,-92, NO_EVENT
165305,73651,73600,43825,603,254, NO_EVENT
165330,73665,73659,22064,515,14, NO_EVENT
165355,73594,73690,10970,300,-71, NO_EVENT
165380,73622,73694,5435,195,-48, NO_EVENT
165405,73691,73598,8635,265,95, NO_EVENT
165430,73618,73569,19250,468,-73, NO_EVENT
165455,73536,73618,22566,464,-82, NO_EVENT
165480,73627,73668,15813,368,91, NO_EVENT
165505,73560,73613,27141,490,-67, NO_EVENT
165530,73529,73639,9296,284,-31, NO_EVENT
165555,73773,73692,17670,385,117, NO_EVENT
165580,73577,73653,12837,317,30, NO_EVENT
165605,73532,73587,10884,337,-45, NO_EVENT
165630,73526,73680,26429,441,-6, NO_EVENT
165655,73464,73694,46329,645,-62, NO_EVENT
165680,73638,73604,14454,380,174, NO_EVENT
165705,73681,73674,19826,390,43, NO_EVENT
165730,73570,73670,13233,349,-39, NO_EVENT
165755,73473,73590,5552,245,-150, NO_EVENT
165780,73514,73675,25467,519,41, NO_EVENT
165805,73595,73672,19232,445,81, NO_EVENT
165830,73627,73678,19118,438,32, NO_EVENT
165855,73668,73659,20900,473,41, NO_EVENT
165880,73610,73699,30568,485,-58, NO_EVENT
165905,73652,73650,4359,215,-36, NO_EVENT
165930,73494,73623,8810,318,-118, NO_EVENT
165955,73623,73660,15272,334,129, NO_EVENT
165980,73630,73630,28197,467,7, NO_EVENT
166005,73604,73672,14441,332,-26, NO_EVENT
166030,73729,73593,26023,472,125, NO_EVENT
166055,73701,73745,39293,579,-28, NO_EVENT
166080,73614,73672,18314,435,5, NO_EVENT
166105,73695,73712,11501,350,-49, NO_EVENT
166130,73629,73692,19563,451,-66, NO_EVENT
166155,73678,73611,22732,428,49, NO_EVENT
166180,73506,73664,14271,378,-172, NO_EVENT
166205,73564,73729,25298,527,58, NO_EVENT
166230,73516,73568,13063,364,-48, NO_EVENT
166255,73711,73705,5707,231,81, NO_EVENT
166280,73737,73742,17083,413,93, NO_EVENT
166305,73690,73730,27148,495,-47, NO_EVENT
166330,73670,73693,29741,564,-20, NO_EVENT
166355,73864,73782,20213,442,194, NO_EVENT
166380,73551,73743,17392,389,-313, NO_EVENT
166405,73556,73721,25327,477,5, NO_EVENT
166430,73568,73781,22387,462,-253, NO_EVENT
166455,73681,73699,5692,248,3, NO_EVENT
166480,73718,73786,7023,210,37, NO_EVENT
166505,73456,73663,29241,562,-262, NO_EVENT
166530,73716,73798,46663,777,260, NO_EVENT
166555,73688,73732,16273,422,-28, NO_EVENT
166580,73601,73701,19952,412,-87, NO_EVENT
166605,73775,73774,8972,270,102, NO_EVENT
166630,73744,73784,1231,102,-31, NO_EVENT
166655,73820,73807,19120,389,76, NO_EVENT
166680,73673,73813,8187,294,-147, NO_EVENT
166705,73752,73785,21060,469,79, NO_EVENT
166730,73821,73818,4847,203,69, NO_EVENT
166755,73654,73771,10446,290,-168, NO_EVENT
166780,73740,73769,5551,204,-42, NO_EVENT
