id,raw,avg,var,maxminusmin,lastminusfirst,label
2795,73416,73659,21854,476,-107, NO_EVENT
2796,73599,73662,23103,475,183, NO_EVENT
2797,73578,73614,11875,311,-21, NO_EVENT
2798,73432,73588,20372,452,-161, NO_EVENT
2799,73450,73617,8623,323,-189, NO_EVENT
2800,73476,73699,22691,460,26, NO_EVENT
2801,73437,73599,34247,598,-39, NO_EVENT
2802,73623,73614,11159,365,186, NO_EVENT
2803,73525,73626,12621,355,-98, NO_EVENT
2804,73488,73592,18079,370,-37, NO_EVENT
2805,73520,73614,6048,205,-183, NO_EVENT
2806,73694,73642,12628,333,154, NO_EVENT
2807,73563,73627,16986,415,-131, NO_EVENT
2808,73423,73636,34985,629,-140, NO_EVENT
2809,73713,73598,15324,423,290, NO_EVENT
2810,73596,73678,8665,300,-117, NO_EVENT
2811,73527,73633,11071,282,-69, NO_EVENT
2812,73488,73601,13005,355,-120, NO_EVENT
2813,73590,73633,24683,470,17, NO_EVENT
2814,73513,73617,24859,539,-77, NO_EVENT
2815,73456,73594,15336,371,-57, NO_EVENT
2816,73503,73582,26842,552,47, NO_EVENT
2817,73765,73578,26861,530,262, NO_EVENT
2818,73574,73697,11878,270,-191, NO_EVENT
2819,73596,73682,11420,307,-58, NO_EVENT
2820,73455,73569,2696,167,-100, NO_EVENT
2821,73601,73639,6050,320,146, NO_EVENT
2822,73327,73587,17327,476,-274, NO_EVENT
2823,73677,73653,30059,659,350, NO_EVENT
2824,73528,73593,16799,406,-149, NO_EVENT
2825,73589,73626,17595,401,61, NO_EVENT
2826,73561,73613,6377,219,24, NO_EVENT
2827,73425,73611,29029,506,-182, NO_EVENT
2828,73641,73621,5851,326,216, NO_EVENT
2829,73553,73649,7572,265,-88, NO_EVENT
2830,73529,73626,9699,294,-24, NO_EVENT
2831,73619,73683,22979,480,90, NO_EVENT
2832,73546,73618,14694,376,-73, NO_EVENT
2833,73614,73670,25277,443,88, NO_EVENT
2834,73500,73644,6764,259,-116, NO_EVENT
2835,73526,73632,9727,298,26, NO_EVENT
2836,73456,73644,15340,416,-70, NO_EVENT
2837,73540,73629,11363,372,84, NO_EVENT
2838,73837,73666,33638,524,297, NO_EVENT
2839,73583,73635,12674,347,-254, NO_EVENT
2840,73715,73578,11366,321,111, NO_EVENT
2841,73550,73606,10872,308,-42, NO_EVENT
2842,73477,73555,8861,280,-133, NO_EVENT
2843,73658,73633,15945,390,181, NO_EVENT
2844,73444,73619,10311,380,-214, NO_EVENT
2845,73722,73630,19597,477,278, NO_EVENT
2846,73656,73656,23338,459,-66, NO_EVENT
2847,73559,73668,4292,190,-97, NO_EVENT
2848,73334,73658,32207,541,-251, NO_EVENT
2849,73700,73627,9236,262,-14, NO_EVENT
2850,73581,73627,24089,497,-119, NO_EVENT
2851,73619,73651,22490,477,38, NO_EVENT
2852,73536,73638,4046,181,-83, NO_EVENT
2853,73532,73586,34417,612,-4, NO_EVENT
2854,73550,73644,15091,354,18, NO_EVENT
2855,73630,73649,4190,191,15, NO_EVENT
2856,73678,73651,2494,144,62, NO_EVENT
2857,73763,73672,13248,342,85, NO_EVENT
2858,73631,73700,8670,284,-132, NO_EVENT
2859,73388,73687,15627,524,-243, NO_EVENT
2860,73506,73613,19662,497,118, NO_EVENT
2861,73504,73625,27696,491,-2, NO_EVENT
2862,73533,73593,14320,407,-114, NO_EVENT
2863,73535,73632,9287,295,-97, NO_EVENT
2864,73567,73656,18090,416,32, NO_EVENT
2865,73601,73700,11555,353,34, NO_EVENT
2866,73717,73666,8753,270,116, NO_EVENT
2867,73512,73668,8410,318,-205, NO_EVENT
2868,73694,73657,11845,318,182, NO_EVENT
2869,73545,73659,12064,349,-81, NO_EVENT
2870,73606,73638,4470,180,6, NO_EVENT
2871,73547,73696,16155,356,-59, NO_EVENT
2872,73578,73628,10163,303,31, NO_EVENT
2873,73685,73657,28499,553,107, NO_EVENT
2874,73498,73653,7581,324,-187, NO_EVENT
2875,73706,73585,28219,501,208, NO_EVENT
2876,73572,73691,15855,393,-73, NO_EVENT
2877,73526,73662,23684,459,-89, NO_EVENT
2878,73567,73620,13940,342,41, NO_EVENT
2879,73685,73695,30897,517,118, NO_EVENT
2880,73669,73703,21712,402,-16, NO_EVENT
2881,73635,73658,28155,572,-34, NO_EVENT
2882,73551,73630,11173,326,-84, NO_EVENT
2883,73540,73607,12042,344,-34, NO_EVENT
2884,73489,73603,4370,227,-151, NO_EVENT
2885,73454,73629,20773,474,-35, NO_EVENT
2886,73592,73626,16172,428,138, NO_EVENT
2887,73538,73641,25069,472,-54, NO_EVENT
2888,73504,73585,12314,339,-34, NO_EVENT
2889,73688,73626,6857,236,184, NO_EVENT
2890,73498,73611,21231,454,-102, NO_EVENT
2891,73456,73600,6564,300,-122, NO_EVENT
2892,73636,73671,19321,434,180, NO_EVENT
2893,73571,73630,3417,173,-65, NO_EVENT
2894,73673,73667,7475,277,102, NO_EVENT
2895,73561,73648,17579,414,-112, NO_EVENT
2896,73550,73638,11973,299,-11, NO_EVENT
2897,73449,73630,8121,295,-221, NO_EVENT
2898,73425,73616,12022,393,-196, NO_EVENT
2899,73509,73607,20828,474,84, NO_EVENT
2900,73757,73675,16372,337,248, NO_EVENT
2901,73390,73622,8628,367,-367, NO_EVENT
2902,73517,73662,40268,685,127, NO_EVENT
2903,73799,73692,14901,345,282, NO_EVENT
2904,73691,73635,6965,263,185, NO_EVENT
2905,73736,73715,11097,314,193, NO_EVENT
2906,73685,73627,23176,516,-51, NO_EVENT
2907,73563,73669,14672,368,-122, NO_EVENT
2908,73460,73629,12337,405,-103, NO_EVENT
2909,73452,73620,10629,323,-8, NO_EVENT
2910,73586,73549,24760,463,134, NO_EVENT
2911,73559,73655,16175,349,-236, NO_EVENT
2912,73575,73650,11197,309,-64, NO_EVENT
2913,73635,73617,507,70,10, NO_EVENT
2914,73644,73617,27087,468,9, NO_EVENT
2915,73546,73637,9699,280,-98, NO_EVENT
2916,73453,73635,18018,459,-93, NO_EVENT
2917,73624,73622,19456,447,171, NO_EVENT
2918,73639,73640,9693,310,15, NO_EVENT
2919,73434,73637,24483,469,-235, NO_EVENT
2920,73599,73572,6091,226,-2, NO_EVENT
2921,73417,73642,22803,475,-182, NO_EVENT
2922,73625,73607,9589,353,208, NO_EVENT
2923,73529,73616,12659,324,-96, NO_EVENT
2924,73495,73608,14759,372,-34, NO_EVENT
2925,73673,73604,10368,293,178, NO_EVENT
2926,73717,73665,12257,345,242, NO_EVENT
2927,73536,73603,7132,238,-178, NO_EVENT
2928,73632,73591,14815,419,96, NO_EVENT
2929,73693,73593,25978,497,61, NO_EVENT
2930,73588,73723,24063,441,-105, NO_EVENT
2931,73547,73610,12776,364,-41, NO_EVENT
2932,73607,73615,12623,376,60, NO_EVENT
2933,73575,73638,4435,208,-37, NO_EVENT
2934,73495,73602,3298,173,-66, NO_EVENT
2935,73712,73604,10830,318,217, NO_EVENT
2936,73524,73714,33546,598,-188, NO_EVENT
2937,73576,73604,28820,534,52, NO_EVENT
2938,73513,73595,14160,380,-63, NO_EVENT
2939,73632,73619,17981,376,119, NO_EVENT
2940,73421,73598,22396,443,-261, NO_EVENT
2941,73521,73618,10158,309,-22, NO_EVENT
2942,73554,73533,15008,414,33, NO_EVENT
2943,73658,73653,6420,250,104, NO_EVENT
2944,73679,73724,63077,698,21, NO_EVENT
2945,73609,73655,13219,273,-70, NO_EVENT
2946,73745,73607,19539,382,136, NO_EVENT
2947,73528,73639,14545,372,-122, NO_EVENT
2948,73651,73627,26381,552,42, NO_EVENT
2949,73575,73606,7443,268,-76, NO_EVENT
2950,73468,73634,14690,407,-107, NO_EVENT
2951,73579,73600,10167,313,111, NO_EVENT
2952,73775,73595,11994,323,196, NO_EVENT
2953,73617,73708,11234,278,-158, NO_EVENT
2954,73658,73628,8697,302,92, NO_EVENT
2955,73559,73645,11765,314,-19, NO_EVENT
2956,73374,73630,16758,426,-185, NO_EVENT
2957,73725,73636,13684,453,351, NO_EVENT
2958,73618,73716,12506,343,-107, NO_EVENT
2959,73586,73651,6598,248,-32, NO_EVENT
2960,73546,73626,13992,331,-40, NO_EVENT
2961,73696,73611,13228,343,104, NO_EVENT
2962,73684,73620,16837,413,145, NO_EVENT
2963,73536,73587,11342,360,-148, NO_EVENT
2964,73614,73671,11090,288,78, NO_EVENT
2965,73457,73633,10584,349,-157, NO_EVENT
2966,73592,73600,16199,397,135, NO_EVENT
2967,73635,73653,15510,315,43, NO_EVENT
2968,73539,73589,26481,489,-102, NO_EVENT
2969,73665,73630,11958,341,165, NO_EVENT
2970,73400,73577,8743,332,-265, NO_EVENT
2971,73700,73731,18648,559,300, NO_EVENT
2972,73668,73645,14318,392,-32, NO_EVENT
2973,73629,73681,17199,358,-39, NO_EVENT
2974,73603,73616,15317,405,-26, NO_EVENT
2975,73621,73626,18863,376,167, NO_EVENT
2976,73653,73638,4066,207,12, NO_EVENT
2977,73546,73646,4005,203,-107, NO_EVENT
2978,73471,73599,10897,294,-75, NO_EVENT
2979,73390,73630,28763,592,-81, NO_EVENT
2980,73595,73581,19944,447,205, NO_EVENT
2981,73647,73652,21977,484,52, NO_EVENT
2982,73640,73622,9104,269,89, NO_EVENT
2983,73576,73639,15458,386,-10, NO_EVENT
2984,73384,73621,11585,320,-192, NO_EVENT
2985,73605,73657,16814,516,221, NO_EVENT
2986,73515,73592,8054,298,-90, NO_EVENT
2987,73447,73609,13111,399,-68, NO_EVENT
2988,73584,73618,7532,304,137, NO_EVENT
2989,73621,73686,16751,337,37, NO_EVENT
2990,73657,73659,11022,317,87, NO_EVENT
2991,73523,73620,3722,213,-123, NO_EVENT
2992,73552,73621,6598,236,29, NO_EVENT
2993,73558,73630,12527,346,6, NO_EVENT
2994,73554,73650,8027,249,-4, NO_EVENT
2995,73510,73610,7276,280,-44, NO_EVENT
2996,73691,73616,34417,595,181, NO_EVENT
2997,73704,73609,23048,425,161, NO_EVENT
2998,73546,73585,2233,132,-56, NO_EVENT
2999,73373,73596,21960,500,-173, NO_EVENT
3000,73585,73667,40650,689,212, NO_EVENT
3001,73627,73680,13163,345,42, NO_EVENT
3002,73388,73633,13004,467,-239, NO_EVENT
3003,73612,73603,22603,512,224, NO_EVENT
3004,73607,73639,27603,531,139, NO_EVENT
3005,73475,73605,36272,532,34, NO_EVENT
3006,73573,73702,36583,562,98, NO_EVENT
3007,73632,73682,15032,379,59, NO_EVENT
3008,73570,73629,19002,385,-62, NO_EVENT
3009,73715,73635,6839,250,145, NO_EVENT
3010,73602,73670,16631,383,-113, NO_EVENT
3011,73682,73647,16412,398,34, NO_EVENT
3012,73452,73621,17292,378,-18, NO_EVENT
3013,73681,73590,17169,386,229, NO_EVENT
3014,73467,73640,10524,331,-214, NO_EVENT
3015,73616,73617,19443,417,149, NO_EVENT
3016,73421,73669,6718,387,-195, NO_EVENT
3017,73590,73612,15306,412,169, NO_EVENT
3018,73557,73634,8024,235,2, NO_EVENT
3019,73599,73605,8334,281,92, NO_EVENT
3020,73626,73639,7964,250,27, NO_EVENT
3021,73530,73607,7485,274,-96, NO_EVENT
3022,73490,73630,6688,287,-40, NO_EVENT
3023,73556,73635,16988,411,66, NO_EVENT
3024,73589,73615,12416,325,33, NO_EVENT
3025,73611,73616,10060,306,83, NO_EVENT
3026,73685,73695,18406,422,-1, NO_EVENT
3027,73485,73614,8780,317,-200, NO_EVENT
3028,73601,73650,11051,368,116, NO_EVENT
3029,73610,73642,7371,267,9, NO_EVENT
3030,73513,73652,14981,370,-97, NO_EVENT
3031,73590,73654,14189,366,77, NO_EVENT
3032,73603,73587,11959,328,60, NO_EVENT
3033,73604,73673,18087,372,56, NO_EVENT
3034,73462,73575,5345,262,-142, NO_EVENT
3035,73682,73631,21677,456,220, NO_EVENT
3036,73438,73623,17034,412,-244, NO_EVENT
3037,73464,73612,13250,385,26, NO_EVENT
3038,73581,73628,20486,441,117, NO_EVENT
3039,73638,73602,12984,353,173, NO_EVENT
3040,73532,73602,11029,302,-53, NO_EVENT
3041,73587,73590,2809,166,55, NO_EVENT
3042,73407,73656,12099,413,-180, NO_EVENT
3043,73660,73561,14958,375,253, NO_EVENT
3044,73634,73640,14501,377,-26, NO_EVENT
3045,73654,73661,13942,392,20, NO_EVENT
3046,73612,73631,4206,207,-42, NO_EVENT
3047,73614,73608,10744,305,122, NO_EVENT
3048,73515,73601,2802,178,-83, NO_EVENT
3049,73528,73597,12876,350,13, NO_EVENT
3050,73568,73645,17652,363,40, NO_EVENT
3051,73832,73637,27604,487,264, NO_EVENT
3052,73571,73681,26406,510,-261, NO_EVENT
3053,73658,73621,32327,594,87, NO_EVENT
3054,73645,73652,21015,411,18, NO_EVENT
3055,73629,73635,10704,330,112, NO_EVENT
3056,73463,73646,30909,534,-166, NO_EVENT
3057,73607,73613,23844,481,144, NO_EVENT
3058,73482,73625,9845,311,-125, NO_EVENT
3059,73576,73587,5626,247,94, NO_EVENT
3060,73624,73621,10670,345,48, NO_EVENT
3061,73701,73650,4056,198,171, NO_EVENT
3062,73588,73583,4946,203,122, NO_EVENT
3063,73679,73575,17053,412,91, NO_EVENT
3064,73695,73624,15951,419,16, NO_EVENT
3065,73713,73629,5728,213,18, NO_EVENT
3066,73506,73624,12174,330,-207, NO_EVENT
3067,73637,73589,8576,269,131, NO_EVENT
3068,73563,73609,9072,273,-205, NO_EVENT
3069,73647,73636,4433,214,49, NO_EVENT
3070,73717,73622,2784,159,70, NO_EVENT
3071,73500,73598,4992,217,-217, NO_EVENT
3072,73709,73566,10741,300,209, NO_EVENT
3073,73488,73630,14983,382,-221, NO_EVENT
3074,73610,73564,3096,134,122, NO_EVENT
3075,73612,73582,26418,501,167, NO_EVENT
3076,73586,73607,4514,213,-2, NO_EVENT
3077,73701,73607,5451,218,115, NO_EVENT
3078,73458,73639,4303,263,-243, NO_EVENT
3079,73498,73613,12696,378,40, NO_EVENT
3080,73526,73603,7130,234,28, NO_EVENT
3081,73643,73614,14655,334,117, NO_EVENT
3082,73570,73660,21498,417,-186, NO_EVENT
3083,73617,73602,7257,262,122, NO_EVENT
3084,73510,73645,8140,269,-107, NO_EVENT
3085,73612,73606,14472,392,102, NO_EVENT
3086,73415,73620,5763,303,-197, NO_EVENT
3087,73731,73659,14367,393,316, NO_EVENT
3088,73548,73694,4566,278,-183, NO_EVENT
3089,73697,73657,10487,322,149, NO_EVENT
3090,73598,73572,15679,395,231, NO_EVENT
3091,73697,73597,9415,264,264, NO_EVENT
3092,73551,73665,6138,233,-146, NO_EVENT
3093,73532,73614,2920,185,-19, NO_EVENT
3094,73559,73655,15102,361,27, NO_EVENT
3095,73455,73599,10892,360,-104, NO_EVENT
3096,73596,73593,8332,284,141, NO_EVENT
3097,73663,73655,9767,298,-115, NO_EVENT
3098,73547,73590,3006,168,-29, NO_EVENT
3099,73661,73622,13508,360,114, NO_EVENT
3100,73579,73597,16569,448,-82, NO_EVENT
3101,73584,73598,23398,489,5, NO_EVENT
3102,73577,73649,18634,397,-7, NO_EVENT
3103,73567,73617,14030,356,-10, NO_EVENT
3104,73657,73692,23897,464,-184, NO_EVENT
3105,73662,73604,6817,229,144, NO_EVENT
3106,73484,73631,6245,259,-178, NO_EVENT
3107,73644,73561,18575,422,160, NO_EVENT
3108,73455,73645,20627,417,-189, NO_EVENT
3109,73452,73619,13844,403,-3, NO_EVENT
3110,73507,73650,54354,658,55, NO_EVENT
3111,73598,73600,11612,364,171, NO_EVENT
3112,73656,73588,12499,323,201, NO_EVENT
3113,73691,73653,6368,228,35, NO_EVENT
3114,73457,73616,8996,335,-234, NO_EVENT
3115,73502,73610,20059,469,45, NO_EVENT
3116,73424,73602,15214,428,-78, NO_EVENT
3117,73590,73631,35345,552,166, NO_EVENT
3118,73588,73619,11681,293,61, NO_EVENT
3119,73673,73685,12260,318,79, NO_EVENT
3120,73672,73660,2438,152,-1, NO_EVENT
3121,73544,73735,34708,474,-128, NO_EVENT
3122,73561,73584,16338,389,17, NO_EVENT
3123,73340,73629,18112,524,-221, NO_EVENT
3124,73641,73643,27316,574,301, NO_EVENT
3125,73716,73668,13051,301,-66, NO_EVENT
3126,73668,73617,11486,294,168, NO_EVENT
3127,73609,73596,11249,345,-59, NO_EVENT
3128,73680,73624,16500,372,71, NO_EVENT
3129,73620,73671,18116,409,-60, NO_EVENT
3130,73744,73629,20574,395,124, NO_EVENT
3131,73722,73678,18925,420,-22, NO_EVENT
3132,73701,73688,8728,277,-14, NO_EVENT
3133,73614,73654,15471,403,-45, NO_EVENT
3134,73564,73615,12532,348,-50, NO_EVENT
3135,73560,73605,5779,221,-4, NO_EVENT
3136,73384,73636,13116,428,-176, NO_EVENT
3137,73694,73584,26215,521,310, NO_EVENT
3138,73626,73694,8606,281,-68, NO_EVENT
3139,73691,73707,7625,254,31, NO_EVENT
3140,73665,73644,29256,526,-83, NO_EVENT
3141,73524,73654,4597,241,-141, NO_EVENT
3142,73471,73672,14605,414,-53, NO_EVENT
3143,73584,73687,14317,429,113, NO_EVENT
3144,73469,73635,10441,377,-115, NO_EVENT
3145,73565,73615,17663,422,96, NO_EVENT
3146,73651,73648,1972,134,86, NO_EVENT
3147,73545,73619,14043,359,-19, NO_EVENT
3148,73685,73592,4839,203,203, NO_EVENT
3149,73518,73637,13957,351,-167, NO_EVENT
3150,73560,73614,13485,347,42, NO_EVENT
3151,73694,73680,7421,235,134, NO_EVENT
3152,73494,73675,10223,354,-200, NO_EVENT
3153,73670,73591,4191,176,176, NO_EVENT
3154,73578,73587,12318,343,-87, NO_EVENT
3155,73692,73645,4504,208,30, NO_EVENT
3156,73614,73596,2138,171,-78, NO_EVENT
3157,73627,73660,9193,283,13, NO_EVENT
3158,73512,73631,7010,264,-115, NO_EVENT
3159,73571,73654,17508,373,59, NO_EVENT
3160,73652,73635,10261,315,81, NO_EVENT
3161,73648,73654,3715,191,13, NO_EVENT
3162,73625,73583,5625,179,154, NO_EVENT
3163,73706,73594,17604,370,81, NO_EVENT
3164,73414,73685,13875,429,-292, NO_EVENT
3165,73691,73673,19648,453,277, NO_EVENT
3166,73581,73660,4363,202,-110, NO_EVENT
3167,73602,73631,14905,417,21, NO_EVENT
3168,73533,73632,8800,295,-70, NO_EVENT
3169,73709,73644,13234,339,211, NO_EVENT
3170,73549,73613,14097,350,-160, NO_EVENT
3171,73498,73600,2239,166,-51, NO_EVENT
3172,73652,73688,17624,389,154, NO_EVENT
3173,73554,73657,12797,358,-98, NO_EVENT
3174,73687,73653,9900,307,133, NO_EVENT
3175,73639,73711,7679,267,84, NO_EVENT
3176,73590,73635,15824,396,48, NO_EVENT
3177,73628,73670,15100,416,38, NO_EVENT
3178,73620,73625,10109,310,-8, NO_EVENT
3179,73527,73632,15864,367,-93, NO_EVENT
3180,73557,73613,13641,387,30, NO_EVENT
3181,73541,73642,6868,239,-16, NO_EVENT
3182,73692,73679,22938,505,216, NO_EVENT
3183,73636,73623,14864,346,-81, NO_EVENT
3184,73875,73634,17356,445,239, NO_EVENT
3185,73637,73714,9397,282,-238, NO_EVENT
3186,73503,73625,17108,409,-134, NO_EVENT
3187,73565,73625,10292,310,62, NO_EVENT
3188,73697,73701,26450,489,132, NO_EVENT
3189,73615,73606,23009,479,19, NO_EVENT
3190,73571,73620,6047,208,-29, NO_EVENT
3191,73575,73597,1244,108,4, NO_EVENT
3192,73636,73659,9107,235,61, NO_EVENT
3193,73409,73617,12895,360,-227, NO_EVENT
3194,73573,73571,12804,334,164, NO_EVENT
3195,73565,73625,7038,224,-8, NO_EVENT
3196,73590,73649,21652,470,-10, NO_EVENT
3197,73756,73622,15464,317,262, NO_EVENT
3198,73609,73621,7237,287,-147, NO_EVENT
3199,73609,73683,16646,346,0, NO_EVENT
3200,73666,73669,9594,298,57, NO_EVENT
3201,73603,73645,4548,203,-63, NO_EVENT
3202,73517,73603,15353,387,-86, NO_EVENT
3203,73688,73661,14536,391,171, NO_EVENT
3204,73604,73606,17441,391,80, NO_EVENT
3205,73621,73539,1615,124,79, NO_EVENT
3206,73629,73615,14320,367,8, NO_EVENT
3207,73625,73614,21749,494,-4, NO_EVENT
3208,73526,73668,5062,236,-99, NO_EVENT
3209,73581,73637,3980,229,55, NO_EVENT
3210,73638,73637,7955,286,57, NO_EVENT
3211,73564,73611,13249,358,8, NO_EVENT
3212,73629,73586,4665,229,53, NO_EVENT
3213,73586,73651,26338,497,-43, NO_EVENT
3214,73628,73598,1147,94,42, NO_EVENT
3215,73674,73645,9372,323,46, NO_EVENT
3216,73663,73664,16888,417,-11, NO_EVENT
3217,73724,73658,7742,255,61, NO_EVENT
3218,73605,73682,10293,283,-161, NO_EVENT
3219,73608,73607,13401,353,12, NO_EVENT
3220,73583,73643,10357,323,-25, NO_EVENT
3221,73508,73651,7158,292,-75, NO_EVENT
3222,73654,73626,9264,287,146, NO_EVENT
3223,73394,73682,21908,599,-260, NO_EVENT
3224,73579,73641,19608,473,185, NO_EVENT
3225,73676,73615,23179,523,309, NO_EVENT
3226,73607,73642,27373,487,-141, NO_EVENT
3227,73565,73641,25308,525,-42, NO_EVENT
3228,73891,73583,12774,453,326, NO_EVENT
3229,73584,73688,13557,313,-307, NO_EVENT
3230,73564,73667,13873,367,-20, NO_EVENT
3231,73579,73655,24405,443,15, NO_EVENT
3232,73660,73604,19322,457,244, NO_EVENT
3233,73653,73575,25309,479,166, NO_EVENT
3234,73597,73641,7275,228,-56, NO_EVENT
3235,73687,73609,15700,399,90, NO_EVENT
3236,73451,73606,8540,288,-236, NO_EVENT
3237,73535,73645,18025,428,84, NO_EVENT
3238,73648,73644,10063,304,113, NO_EVENT
3239,73600,73644,31244,554,198, NO_EVENT
3240,73608,73668,6695,235,-11, NO_EVENT
3241,73631,73604,5601,223,23, NO_EVENT
3242,73569,73641,26388,406,-62, NO_EVENT
3243,73603,73648,4380,193,34, NO_EVENT
3244,73610,73654,7823,261,7, NO_EVENT
3245,73594,73572,7894,288,-16, NO_EVENT
3246,73723,73622,26922,496,277, NO_EVENT
3247,73597,73573,19845,411,110, NO_EVENT
3248,73638,73614,1007,96,41, NO_EVENT
3249,73583,73618,15023,355,-55, NO_EVENT
3250,73530,73631,9219,288,-53, NO_EVENT
3251,73480,73649,9704,371,-50, NO_EVENT
3252,73751,73607,21973,437,271, NO_EVENT
3253,73482,73681,29517,541,-269, NO_EVENT
3254,73614,73687,18488,412,2, NO_EVENT
3255,73736,73594,8490,285,87, NO_EVENT
3256,73555,73672,11954,320,-181, NO_EVENT
3257,73633,73659,7140,237,78, NO_EVENT
3258,73672,73569,13239,350,39, NO_EVENT
3259,73476,73644,10568,382,-196, NO_EVENT
3260,73606,73616,8333,315,130, NO_EVENT
3261,73719,73643,30214,554,21, NO_EVENT
3262,73617,73532,18719,334,261, NO_EVENT
3263,73624,73631,24952,512,7, NO_EVENT
3264,73717,73700,12724,330,93, NO_EVENT
3265,73658,73689,8663,263,-59, NO_EVENT
3266,73702,73652,21254,422,44, NO_EVENT
3267,73582,73605,11149,311,-120, NO_EVENT
3268,73588,73657,12702,328,82, NO_EVENT
3269,73670,73565,8190,246,151, NO_EVENT
3270,73597,73552,14656,332,-73, NO_EVENT
3271,73596,73631,16864,405,-1, NO_EVENT
3272,73467,73600,10918,308,-129, NO_EVENT
3273,73656,73624,24952,491,189, NO_EVENT
3274,73571,73632,15923,367,-85, NO_EVENT
3275,73599,73630,14382,351,89, NO_EVENT
3276,73744,73645,6550,224,193, NO_EVENT
3277,73632,73623,2984,210,-112, NO_EVENT
3278,73631,73683,9409,289,-1, NO_EVENT
3279,73527,73666,3100,224,-104, NO_EVENT
3280,73477,73624,34997,606,-50, NO_EVENT
3281,73639,73583,22000,451,162, NO_EVENT
3282,73566,73604,23506,503,-1, NO_EVENT
3283,73648,73645,11111,309,50, NO_EVENT
3284,73641,73698,13813,362,-7, NO_EVENT
3285,73683,73612,8337,288,42, NO_EVENT
3286,73624,73644,2396,126,-59, NO_EVENT
3287,73726,73693,15508,377,102, NO_EVENT
3288,73667,73662,7344,273,-59, NO_EVENT
3289,73735,73613,20244,417,228, NO_EVENT
3290,73724,73682,13453,363,189, NO_EVENT
3291,73710,73635,6191,222,-14, NO_EVENT
3292,73658,73681,11109,320,-52, NO_EVENT
3293,73588,73623,4793,196,-70, NO_EVENT
3294,73640,73653,24578,497,52, NO_EVENT
3295,73658,73661,16471,373,18, NO_EVENT
3296,73677,73615,14774,414,88, NO_EVENT
3297,73626,73660,23856,464,76, NO_EVENT
3298,73617,73602,4320,191,-9, NO_EVENT
3299,73645,73646,14487,399,28, NO_EVENT
3300,73552,73661,4308,193,-93, NO_EVENT
3301,73572,73626,8602,269,20, NO_EVENT
3302,73631,73647,18541,344,59, NO_EVENT
3303,73625,73637,17041,416,27, NO_EVENT
3304,73630,73647,17290,402,106, NO_EVENT
3305,73636,73642,10119,298,6, NO_EVENT
3306,73656,73686,13301,332,20, NO_EVENT
3307,73571,73589,10050,297,-85, NO_EVENT
3308,73525,73666,7061,311,-46, NO_EVENT
3309,73586,73680,26664,465,61, NO_EVENT
3310,73644,73661,18316,409,144, NO_EVENT
3311,73722,73661,9689,315,86, NO_EVENT
3312,73631,73655,8866,293,-91, NO_EVENT
3313,73576,73657,32379,536,-55, NO_EVENT
3314,73658,73612,2823,156,82, NO_EVENT
3315,73632,73675,17051,369,-26, NO_EVENT
3316,73598,73643,19052,407,-34, NO_EVENT
3317,73593,73608,11330,328,102, NO_EVENT
3318,73534,73656,27459,458,1, NO_EVENT
3319,73717,73589,7270,275,183, NO_EVENT
3320,73602,73661,12726,305,-115, NO_EVENT
3321,73623,73644,5876,235,21, NO_EVENT
3322,73491,73647,2282,211,-132, NO_EVENT
3323,73707,73675,10769,348,216, NO_EVENT
3324,73589,73644,14003,349,17, NO_EVENT
3325,73572,73673,21464,393,-16, NO_EVENT
3326,73633,73658,2297,182,61, NO_EVENT
3327,73621,73593,15510,386,-12, NO_EVENT
3328,73590,73620,19127,462,-31, NO_EVENT
3329,73537,73596,1742,142,-53, NO_EVENT
3330,73550,73649,17579,399,13, NO_EVENT
3331,73568,73621,32261,526,18, NO_EVENT
3332,73585,73707,14048,296,-57, NO_EVENT
3333,73600,73556,2070,122,32, NO_EVENT
3334,73570,73631,7259,236,-30, NO_EVENT
3335,73599,73633,10630,300,29, NO_EVENT
3336,73667,73622,16672,409,68, NO_EVENT
3337,73588,73659,15559,408,-79, NO_EVENT
3338,73576,73682,18887,409,-12, NO_EVENT
